"Timestamp  in Local time"	"Soil Moisture ID: 2662[%VWC] @2359-1 MS:Sensor is not configured"	"Soil Moisture ID: 2665[%VWC] @2360-1 MS:Sensor is not configured"	"Soil Moisture ID: 2663[%VWC] @2361-1 MS:Sensor is not configured"	"Soil Moisture ID: 2658[%VWC] @2363-1 MS:Sensor is not configured"	"Soil Moisture ID: 2647[%VWC] @2364-1 MS:Sensor is not configured"	"Soil Moisture ID: 2654[%VWC] @2369-1 MS:Sensor is not configured"	"Soil Moisture ID: 2666[%VWC] @2376-1 MS:Sensor is not configured"	"Soil Moisture ID: 2650[%VWC] @2380-1 MS:Sensor is not configured"
"2024-01-22 21:49:35"	""	""	""	""	""	"5.10"	""	""
"2024-01-22 21:49:55"	""	""	"4.44"	""	""	""	""	""
"2024-01-22 21:51:05"	""	""	""	""	""	""	"4.96"	""
"2024-01-22 21:51:34"	""	""	""	""	""	""	""	"4.18"
"2024-01-22 21:52:05"	"7.11"	""	""	""	""	""	""	""
"2024-01-22 21:52:52"	""	"6.76"	""	""	""	""	""	""
"2024-01-22 21:52:55"	""	""	""	"2.05"	""	""	""	""
"2024-01-22 21:53:37"	""	""	""	""	"4.57"	""	""	""
"2024-01-22 21:54:35"	""	""	""	""	""	"5.10"	""	""
"2024-01-22 21:54:55"	""	""	"4.44"	""	""	""	""	""
"2024-01-22 21:56:05"	""	""	""	""	""	""	"4.96"	""
"2024-01-22 21:56:34"	""	""	""	""	""	""	""	"4.15"
"2024-01-22 21:57:05"	"7.11"	""	""	""	""	""	""	""
"2024-01-22 21:57:52"	""	"6.76"	""	""	""	""	""	""
"2024-01-22 21:57:55"	""	""	""	"2.05"	""	""	""	""
"2024-01-22 21:58:37"	""	""	""	""	"4.57"	""	""	""
"2024-01-22 21:59:35"	""	""	""	""	""	"5.10"	""	""
"2024-01-22 21:59:55"	""	""	"4.42"	""	""	""	""	""
"2024-01-22 22:01:05"	""	""	""	""	""	""	"4.98"	""
"2024-01-22 22:01:34"	""	""	""	""	""	""	""	"4.22"
"2024-01-22 22:02:05"	"7.11"	""	""	""	""	""	""	""
"2024-01-22 22:02:52"	""	"6.76"	""	""	""	""	""	""
"2024-01-22 22:02:55"	""	""	""	"2.05"	""	""	""	""
"2024-01-22 22:03:37"	""	""	""	""	"4.42"	""	""	""
"2024-01-22 22:04:35"	""	""	""	""	""	"5.10"	""	""
"2024-01-22 22:04:55"	""	""	"4.44"	""	""	""	""	""
"2024-01-22 22:06:05"	""	""	""	""	""	""	"4.96"	""
"2024-01-22 22:06:34"	""	""	""	""	""	""	""	"4.22"
"2024-01-22 22:07:05"	"7.11"	""	""	""	""	""	""	""
"2024-01-22 22:07:52"	""	"6.76"	""	""	""	""	""	""
"2024-01-22 22:07:55"	""	""	""	"2.03"	""	""	""	""
"2024-01-22 22:08:37"	""	""	""	""	"4.54"	""	""	""
"2024-01-22 22:09:35"	""	""	""	""	""	"5.10"	""	""
"2024-01-22 22:09:55"	""	""	"4.49"	""	""	""	""	""
"2024-01-22 22:11:05"	""	""	""	""	""	""	"4.98"	""
"2024-01-22 22:11:34"	""	""	""	""	""	""	""	"4.22"
"2024-01-22 22:12:05"	"7.11"	""	""	""	""	""	""	""
"2024-01-22 22:12:52"	""	"6.76"	""	""	""	""	""	""
"2024-01-22 22:12:55"	""	""	""	"2.05"	""	""	""	""
"2024-01-22 22:13:37"	""	""	""	""	"4.57"	""	""	""
"2024-01-22 22:14:35"	""	""	""	""	""	"5.10"	""	""
"2024-01-22 22:14:54"	""	""	""	""	""	""	""	""
"2024-01-22 22:14:55"	""	""	"4.47"	""	""	""	""	""
"2024-01-22 22:16:05"	""	""	""	""	""	""	"4.98"	""
"2024-01-22 22:16:34"	""	""	""	""	""	""	""	"4.20"
"2024-01-22 22:17:06"	"7.11"	""	""	""	""	""	""	""
"2024-01-22 22:17:52"	""	"6.72"	""	""	""	""	""	""
"2024-01-22 22:17:55"	""	""	""	"2.05"	""	""	""	""
"2024-01-22 22:18:37"	""	""	""	""	"4.49"	""	""	""
"2024-01-22 22:19:35"	""	""	""	""	""	"5.10"	""	""
"2024-01-22 22:19:55"	""	""	"4.49"	""	""	""	""	""
"2024-01-22 22:21:05"	""	""	""	""	""	""	"4.93"	""
"2024-01-22 22:21:34"	""	""	""	""	""	""	""	"4.22"
"2024-01-22 22:22:05"	"7.11"	""	""	""	""	""	""	""
"2024-01-22 22:22:52"	""	"6.76"	""	""	""	""	""	""
"2024-01-22 22:22:55"	""	""	""	"2.03"	""	""	""	""
"2024-01-22 22:23:37"	""	""	""	""	"4.47"	""	""	""
"2024-01-22 22:24:35"	""	""	""	""	""	"5.10"	""	""
"2024-01-22 22:24:55"	""	""	"4.49"	""	""	""	""	""
"2024-01-22 22:26:05"	""	""	""	""	""	""	"4.96"	""
"2024-01-22 22:26:34"	""	""	""	""	""	""	""	"4.20"
"2024-01-22 22:27:05"	"7.11"	""	""	""	""	""	""	""
"2024-01-22 22:27:52"	""	"6.81"	""	""	""	""	""	""
"2024-01-22 22:27:55"	""	""	""	"2.05"	""	""	""	""
"2024-01-22 22:28:37"	""	""	""	""	"4.59"	""	""	""
"2024-01-22 22:29:35"	""	""	""	""	""	"5.10"	""	""
"2024-01-22 22:29:55"	""	""	"4.49"	""	""	""	""	""
"2024-01-22 22:31:05"	""	""	""	""	""	""	"4.96"	""
"2024-01-22 22:31:34"	""	""	""	""	""	""	""	"4.22"
"2024-01-22 22:32:05"	"7.11"	""	""	""	""	""	""	""
"2024-01-22 22:32:52"	""	"6.81"	""	""	""	""	""	""
"2024-01-22 22:32:55"	""	""	""	"2.05"	""	""	""	""
"2024-01-22 22:33:37"	""	""	""	""	"4.44"	""	""	""
"2024-01-22 22:34:35"	""	""	""	""	""	"5.05"	""	""
"2024-01-22 22:34:54"	""	""	""	""	""	""	""	""
"2024-01-22 22:34:55"	""	""	"4.49"	""	""	""	""	""
"2024-01-22 22:36:05"	""	""	""	""	""	""	"4.93"	""
"2024-01-22 22:36:34"	""	""	""	""	""	""	""	"4.22"
"2024-01-22 22:37:05"	"7.16"	""	""	""	""	""	""	""
"2024-01-22 22:37:52"	""	"6.76"	""	""	""	""	""	""
"2024-01-22 22:37:55"	""	""	""	"2.05"	""	""	""	""
"2024-01-22 22:38:37"	""	""	""	""	"4.42"	""	""	""
"2024-01-22 22:39:35"	""	""	""	""	""	"5.03"	""	""
"2024-01-22 22:39:55"	""	""	"4.49"	""	""	""	""	""
"2024-01-22 22:41:05"	""	""	""	""	""	""	"4.93"	""
"2024-01-22 22:41:34"	""	""	""	""	""	""	""	"4.10"
"2024-01-22 22:42:05"	"7.16"	""	""	""	""	""	""	""
"2024-01-22 22:42:52"	""	"6.86"	""	""	""	""	""	""
"2024-01-22 22:42:55"	""	""	""	"2.05"	""	""	""	""
"2024-01-22 22:43:37"	""	""	""	""	"4.35"	""	""	""
"2024-01-22 22:44:35"	""	""	""	""	""	"5.05"	""	""
"2024-01-22 22:44:55"	""	""	"4.47"	""	""	""	""	""
"2024-01-22 22:46:05"	""	""	""	""	""	""	"4.93"	""
"2024-01-22 22:46:34"	""	""	""	""	""	""	""	"4.20"
"2024-01-22 22:47:05"	"7.16"	""	""	""	""	""	""	""
"2024-01-22 22:47:52"	""	"6.81"	""	""	""	""	""	""
"2024-01-22 22:47:55"	""	""	""	"2.05"	""	""	""	""
"2024-01-22 22:48:37"	""	""	""	""	"4.35"	""	""	""
"2024-01-22 22:49:35"	""	""	""	""	""	"5.05"	""	""
"2024-01-22 22:49:55"	""	""	"4.47"	""	""	""	""	""
"2024-01-22 22:51:05"	""	""	""	""	""	""	"4.96"	""
"2024-01-22 22:51:34"	""	""	""	""	""	""	""	"4.13"
"2024-01-22 22:52:05"	"7.11"	""	""	""	""	""	""	""
"2024-01-22 22:52:52"	""	"6.86"	""	""	""	""	""	""
"2024-01-22 22:52:55"	""	""	""	"2.05"	""	""	""	""
"2024-01-22 22:53:38"	""	""	""	""	"4.30"	""	""	""
"2024-01-22 22:54:35"	""	""	""	""	""	"5.03"	""	""
"2024-01-22 22:54:55"	""	""	"4.47"	""	""	""	""	""
"2024-01-22 22:56:05"	""	""	""	""	""	""	"4.96"	""
"2024-01-22 22:56:34"	""	""	""	""	""	""	""	"4.25"
"2024-01-22 22:57:06"	"7.11"	""	""	""	""	""	""	""
"2024-01-22 22:57:52"	""	"6.86"	""	""	""	""	""	""
"2024-01-22 22:57:55"	""	""	""	"2.05"	""	""	""	""
"2024-01-22 22:58:37"	""	""	""	""	"4.30"	""	""	""
"2024-01-22 22:59:35"	""	""	""	""	""	"5.03"	""	""
"2024-01-22 22:59:53"	""	""	"4.57"	""	""	""	""	""
"2024-01-22 22:59:55"	""	""	""	""	""	""	""	""
"2024-01-22 23:01:05"	""	""	""	""	""	""	"4.98"	""
"2024-01-22 23:01:34"	""	""	""	""	""	""	""	"4.20"
"2024-01-22 23:02:05"	"7.11"	""	""	""	""	""	""	""
"2024-01-22 23:02:52"	""	"6.86"	""	""	""	""	""	""
"2024-01-22 23:02:55"	""	""	""	"2.05"	""	""	""	""
"2024-01-22 23:03:37"	""	""	""	""	"4.32"	""	""	""
"2024-01-22 23:04:35"	""	""	""	""	""	"5.05"	""	""
"2024-01-22 23:04:53"	""	""	"4.49"	""	""	""	""	""
"2024-01-22 23:06:05"	""	""	""	""	""	""	"4.96"	""
"2024-01-22 23:06:34"	""	""	""	""	""	""	""	"4.15"
"2024-01-22 23:07:05"	"7.11"	""	""	""	""	""	""	""
"2024-01-22 23:07:52"	""	"6.86"	""	""	""	""	""	""
"2024-01-22 23:07:55"	""	""	""	"2.05"	""	""	""	""
"2024-01-22 23:08:37"	""	""	""	""	"4.35"	""	""	""
"2024-01-22 23:09:35"	""	""	""	""	""	"5.10"	""	""
"2024-01-22 23:09:53"	""	""	"4.47"	""	""	""	""	""
"2024-01-22 23:11:05"	""	""	""	""	""	""	"4.96"	""
"2024-01-22 23:11:34"	""	""	""	""	""	""	""	"4.20"
"2024-01-22 23:12:05"	"7.11"	""	""	""	""	""	""	""
"2024-01-22 23:12:52"	""	"6.86"	""	""	""	""	""	""
"2024-01-22 23:12:55"	""	""	""	"2.05"	""	""	""	""
"2024-01-22 23:13:37"	""	""	""	""	"4.32"	""	""	""
"2024-01-22 23:14:36"	""	""	""	""	""	"5.10"	""	""
"2024-01-22 23:14:53"	""	""	"4.49"	""	""	""	""	""
"2024-01-22 23:16:05"	""	""	""	""	""	""	"4.96"	""
"2024-01-22 23:16:34"	""	""	""	""	""	""	""	"4.15"
"2024-01-22 23:17:05"	"7.16"	""	""	""	""	""	""	""
"2024-01-22 23:17:52"	""	"6.96"	""	""	""	""	""	""
"2024-01-22 23:17:55"	""	""	""	"2.05"	""	""	""	""
"2024-01-22 23:18:37"	""	""	""	""	"4.35"	""	""	""
"2024-01-22 23:19:36"	""	""	""	""	""	"5.10"	""	""
"2024-01-22 23:19:53"	""	""	"4.49"	""	""	""	""	""
"2024-01-22 23:21:05"	""	""	""	""	""	""	"4.98"	""
"2024-01-22 23:21:34"	""	""	""	""	""	""	""	"4.18"
"2024-01-22 23:22:05"	"7.11"	""	""	""	""	""	""	""
"2024-01-22 23:22:52"	""	"6.91"	""	""	""	""	""	""
"2024-01-22 23:22:55"	""	""	""	"2.05"	""	""	""	""
"2024-01-22 23:23:37"	""	""	""	""	"4.37"	""	""	""
"2024-01-22 23:24:36"	""	""	""	""	""	"5.05"	""	""
"2024-01-22 23:24:53"	""	""	"4.44"	""	""	""	""	""
"2024-01-22 23:26:05"	""	""	""	""	""	""	"4.93"	""
"2024-01-22 23:26:34"	""	""	""	""	""	""	""	"4.25"
"2024-01-22 23:27:05"	"7.11"	""	""	""	""	""	""	""
"2024-01-22 23:27:52"	""	"6.96"	""	""	""	""	""	""
"2024-01-22 23:27:55"	""	""	""	"2.05"	""	""	""	""
"2024-01-22 23:28:37"	""	""	""	""	"4.35"	""	""	""
"2024-01-22 23:29:36"	""	""	""	""	""	"5.10"	""	""
"2024-01-22 23:29:53"	""	""	"4.47"	""	""	""	""	""
"2024-01-22 23:31:05"	""	""	""	""	""	""	"4.93"	""
"2024-01-22 23:31:34"	""	""	""	""	""	""	""	"4.18"
"2024-01-22 23:32:05"	"7.11"	""	""	""	""	""	""	""
"2024-01-22 23:32:52"	""	"6.91"	""	""	""	""	""	""
"2024-01-22 23:32:55"	""	""	""	"2.05"	""	""	""	""
"2024-01-22 23:33:37"	""	""	""	""	"4.35"	""	""	""
"2024-01-22 23:34:36"	""	""	""	""	""	"5.05"	""	""
"2024-01-22 23:34:53"	""	""	"4.47"	""	""	""	""	""
"2024-01-22 23:36:05"	""	""	""	""	""	""	"4.96"	""
"2024-01-22 23:36:34"	""	""	""	""	""	""	""	"4.15"
"2024-01-22 23:37:05"	"7.16"	""	""	""	""	""	""	""
"2024-01-22 23:37:50"	""	"6.91"	""	""	""	""	""	""
"2024-01-22 23:37:53"	""	""	""	"2.05"	""	""	""	""
"2024-01-22 23:38:35"	""	""	""	""	"4.35"	""	""	""
"2024-01-22 23:39:34"	""	""	""	""	""	"5.03"	""	""
"2024-01-22 23:39:53"	""	""	"4.47"	""	""	""	""	""
"2024-01-22 23:41:03"	""	""	""	""	""	""	"4.96"	""
"2024-01-22 23:41:32"	""	""	""	""	""	""	""	"4.20"
"2024-01-22 23:42:03"	"7.11"	""	""	""	""	""	""	""
"2024-01-22 23:42:50"	""	"6.91"	""	""	""	""	""	""
"2024-01-22 23:42:53"	""	""	""	"2.03"	""	""	""	""
"2024-01-22 23:43:35"	""	""	""	""	"4.35"	""	""	""
"2024-01-22 23:44:34"	""	""	""	""	""	"4.98"	""	""
"2024-01-22 23:44:53"	""	""	"4.49"	""	""	""	""	""
"2024-01-22 23:46:03"	""	""	""	""	""	""	"4.96"	""
"2024-01-22 23:46:32"	""	""	""	""	""	""	""	"4.22"
"2024-01-22 23:47:03"	"7.11"	""	""	""	""	""	""	""
"2024-01-22 23:47:50"	""	"6.96"	""	""	""	""	""	""
"2024-01-22 23:47:53"	""	""	""	"2.03"	""	""	""	""
"2024-01-22 23:48:35"	""	""	""	""	"4.30"	""	""	""
"2024-01-22 23:49:34"	""	""	""	""	""	"5.03"	""	""
"2024-01-22 23:49:53"	""	""	"4.54"	""	""	""	""	""
"2024-01-22 23:51:03"	""	""	""	""	""	""	"4.96"	""
"2024-01-22 23:51:32"	""	""	""	""	""	""	""	"4.18"
"2024-01-22 23:52:03"	"7.11"	""	""	""	""	""	""	""
"2024-01-22 23:52:50"	""	"6.96"	""	""	""	""	""	""
"2024-01-22 23:52:53"	""	""	""	"2.05"	""	""	""	""
"2024-01-22 23:53:35"	""	""	""	""	"4.37"	""	""	""
"2024-01-22 23:54:34"	""	""	""	""	""	"5.05"	""	""
"2024-01-22 23:54:53"	""	""	"4.49"	""	""	""	""	""
"2024-01-22 23:56:03"	""	""	""	""	""	""	"4.96"	""
"2024-01-22 23:56:32"	""	""	""	""	""	""	""	"4.25"
"2024-01-22 23:57:03"	"7.11"	""	""	""	""	""	""	""
"2024-01-22 23:57:50"	""	"7.01"	""	""	""	""	""	""
"2024-01-22 23:57:53"	""	""	""	"2.03"	""	""	""	""
"2024-01-22 23:58:35"	""	""	""	""	"4.35"	""	""	""
"2024-01-22 23:59:34"	""	""	""	""	""	"5.03"	""	""
"2024-01-22 23:59:53"	""	""	"4.47"	""	""	""	""	""
"2024-01-23 00:01:03"	""	""	""	""	""	""	"4.98"	""
"2024-01-23 00:01:32"	""	""	""	""	""	""	""	"4.22"
"2024-01-23 00:02:03"	"7.11"	""	""	""	""	""	""	""
"2024-01-23 00:02:50"	""	"7.01"	""	""	""	""	""	""
"2024-01-23 00:02:53"	""	""	""	"2.05"	""	""	""	""
"2024-01-23 00:03:35"	""	""	""	""	"4.54"	""	""	""
"2024-01-23 00:04:34"	""	""	""	""	""	"5.03"	""	""
"2024-01-23 00:04:53"	""	""	"4.44"	""	""	""	""	""
"2024-01-23 00:06:03"	""	""	""	""	""	""	"4.93"	""
"2024-01-23 00:06:32"	""	""	""	""	""	""	""	"4.13"
"2024-01-23 00:07:03"	"7.11"	""	""	""	""	""	""	""
"2024-01-23 00:07:50"	""	"7.06"	""	""	""	""	""	""
"2024-01-23 00:07:53"	""	""	""	"2.05"	""	""	""	""
"2024-01-23 00:08:35"	""	""	""	""	"4.40"	""	""	""
"2024-01-23 00:09:34"	""	""	""	""	""	"5.03"	""	""
"2024-01-23 00:09:53"	""	""	"4.44"	""	""	""	""	""
"2024-01-23 00:11:03"	""	""	""	""	""	""	"4.86"	""
"2024-01-23 00:11:32"	""	""	""	""	""	""	""	"4.15"
"2024-01-23 00:12:04"	"7.11"	""	""	""	""	""	""	""
"2024-01-23 00:12:50"	""	"7.06"	""	""	""	""	""	""
"2024-01-23 00:12:53"	""	""	""	"2.05"	""	""	""	""
"2024-01-23 00:13:35"	""	""	""	""	"4.35"	""	""	""
"2024-01-23 00:14:34"	""	""	""	""	""	"5.03"	""	""
"2024-01-23 00:14:53"	""	""	"4.47"	""	""	""	""	""
"2024-01-23 00:16:03"	""	""	""	""	""	""	"4.88"	""
"2024-01-23 00:16:32"	""	""	""	""	""	""	""	"4.20"
"2024-01-23 00:17:03"	"7.11"	""	""	""	""	""	""	""
"2024-01-23 00:17:50"	""	"7.11"	""	""	""	""	""	""
"2024-01-23 00:17:53"	""	""	""	"2.05"	""	""	""	""
"2024-01-23 00:18:35"	""	""	""	""	"4.49"	""	""	""
"2024-01-23 00:19:34"	""	""	""	""	""	"5.03"	""	""
"2024-01-23 00:19:53"	""	""	"4.44"	""	""	""	""	""
"2024-01-23 00:21:03"	""	""	""	""	""	""	"4.88"	""
"2024-01-23 00:21:32"	""	""	""	""	""	""	""	"4.30"
"2024-01-23 00:22:03"	"7.11"	""	""	""	""	""	""	""
"2024-01-23 00:22:50"	""	"7.06"	""	""	""	""	""	""
"2024-01-23 00:22:53"	""	""	""	"2.03"	""	""	""	""
"2024-01-23 00:23:35"	""	""	""	""	"4.27"	""	""	""
"2024-01-23 00:24:34"	""	""	""	""	""	"5.03"	""	""
"2024-01-23 00:24:53"	""	""	"4.44"	""	""	""	""	""
"2024-01-23 00:26:03"	""	""	""	""	""	""	"4.88"	""
"2024-01-23 00:26:32"	""	""	""	""	""	""	""	"4.18"
"2024-01-23 00:27:03"	"7.11"	""	""	""	""	""	""	""
"2024-01-23 00:27:50"	""	"7.06"	""	""	""	""	""	""
"2024-01-23 00:27:53"	""	""	""	"2.05"	""	""	""	""
"2024-01-23 00:28:35"	""	""	""	""	"4.27"	""	""	""
"2024-01-23 00:29:34"	""	""	""	""	""	"5.03"	""	""
"2024-01-23 00:29:53"	""	""	"4.47"	""	""	""	""	""
"2024-01-23 00:31:03"	""	""	""	""	""	""	"4.81"	""
"2024-01-23 00:31:32"	""	""	""	""	""	""	""	"4.20"
"2024-01-23 00:32:03"	"7.11"	""	""	""	""	""	""	""
"2024-01-23 00:32:50"	""	"7.11"	""	""	""	""	""	""
"2024-01-23 00:32:53"	""	""	""	"2.05"	""	""	""	""
"2024-01-23 00:33:35"	""	""	""	""	"4.40"	""	""	""
"2024-01-23 00:34:34"	""	""	""	""	""	"5.10"	""	""
"2024-01-23 00:34:53"	""	""	"4.47"	""	""	""	""	""
"2024-01-23 00:36:03"	""	""	""	""	""	""	"4.81"	""
"2024-01-23 00:36:32"	""	""	""	""	""	""	""	"4.25"
"2024-01-23 00:37:03"	"7.11"	""	""	""	""	""	""	""
"2024-01-23 00:37:52"	""	"7.06"	""	""	""	""	""	""
"2024-01-23 00:37:55"	""	""	""	"2.00"	""	""	""	""
"2024-01-23 00:38:37"	""	""	""	""	"4.32"	""	""	""
"2024-01-23 00:39:36"	""	""	""	""	""	"5.10"	""	""
"2024-01-23 00:39:55"	""	""	"4.47"	""	""	""	""	""
"2024-01-23 00:41:05"	""	""	""	""	""	""	"4.86"	""
"2024-01-23 00:41:34"	""	""	""	""	""	""	""	"4.15"
"2024-01-23 00:42:05"	"7.11"	""	""	""	""	""	""	""
"2024-01-23 00:42:52"	""	"7.11"	""	""	""	""	""	""
"2024-01-23 00:42:55"	""	""	""	"1.98"	""	""	""	""
"2024-01-23 00:43:37"	""	""	""	""	"4.27"	""	""	""
"2024-01-23 00:44:36"	""	""	""	""	""	"5.05"	""	""
"2024-01-23 00:44:55"	""	""	"4.54"	""	""	""	""	""
"2024-01-23 00:46:05"	""	""	""	""	""	""	"4.86"	""
"2024-01-23 00:46:34"	""	""	""	""	""	""	""	"4.15"
"2024-01-23 00:47:05"	"7.11"	""	""	""	""	""	""	""
"2024-01-23 00:47:52"	""	"7.16"	""	""	""	""	""	""
"2024-01-23 00:47:55"	""	""	""	"1.98"	""	""	""	""
"2024-01-23 00:48:37"	""	""	""	""	"4.30"	""	""	""
"2024-01-23 00:49:36"	""	""	""	""	""	"5.05"	""	""
"2024-01-23 00:49:55"	""	""	"4.49"	""	""	""	""	""
"2024-01-23 00:51:05"	""	""	""	""	""	""	"4.86"	""
"2024-01-23 00:51:34"	""	""	""	""	""	""	""	"4.20"
"2024-01-23 00:52:05"	"7.11"	""	""	""	""	""	""	""
"2024-01-23 00:52:52"	""	"7.16"	""	""	""	""	""	""
"2024-01-23 00:52:55"	""	""	""	"1.98"	""	""	""	""
"2024-01-23 00:53:37"	""	""	""	""	"4.22"	""	""	""
"2024-01-23 00:54:36"	""	""	""	""	""	"5.05"	""	""
"2024-01-23 00:54:55"	""	""	"4.54"	""	""	""	""	""
"2024-01-23 00:56:06"	""	""	""	""	""	""	"4.84"	""
"2024-01-23 00:56:34"	""	""	""	""	""	""	""	"4.20"
"2024-01-23 00:57:05"	"7.11"	""	""	""	""	""	""	""
"2024-01-23 00:57:52"	""	"7.16"	""	""	""	""	""	""
"2024-01-23 00:57:55"	""	""	""	"1.98"	""	""	""	""
"2024-01-23 00:58:37"	""	""	""	""	"4.22"	""	""	""
"2024-01-23 00:59:36"	""	""	""	""	""	"5.10"	""	""
"2024-01-23 00:59:55"	""	""	"4.40"	""	""	""	""	""
"2024-01-23 01:01:06"	""	""	""	""	""	""	"4.86"	""
"2024-01-23 01:01:34"	""	""	""	""	""	""	""	"4.25"
"2024-01-23 01:02:05"	"7.11"	""	""	""	""	""	""	""
"2024-01-23 01:02:52"	""	"7.16"	""	""	""	""	""	""
"2024-01-23 01:02:55"	""	""	""	"1.98"	""	""	""	""
"2024-01-23 01:03:37"	""	""	""	""	"4.22"	""	""	""
"2024-01-23 01:04:36"	""	""	""	""	""	"5.10"	""	""
"2024-01-23 01:04:55"	""	""	"4.47"	""	""	""	""	""
"2024-01-23 01:06:06"	""	""	""	""	""	""	"4.86"	""
"2024-01-23 01:06:34"	""	""	""	""	""	""	""	"4.18"
"2024-01-23 01:07:05"	"7.11"	""	""	""	""	""	""	""
"2024-01-23 01:07:52"	""	"7.20"	""	""	""	""	""	""
"2024-01-23 01:07:55"	""	""	""	"1.98"	""	""	""	""
"2024-01-23 01:08:37"	""	""	""	""	"4.18"	""	""	""
"2024-01-23 01:09:36"	""	""	""	""	""	"5.10"	""	""
"2024-01-23 01:09:55"	""	""	"4.44"	""	""	""	""	""
"2024-01-23 01:11:06"	""	""	""	""	""	""	"4.86"	""
"2024-01-23 01:11:34"	""	""	""	""	""	""	""	"4.22"
"2024-01-23 01:12:05"	"7.11"	""	""	""	""	""	""	""
"2024-01-23 01:12:52"	""	"7.11"	""	""	""	""	""	""
"2024-01-23 01:12:55"	""	""	""	"1.98"	""	""	""	""
"2024-01-23 01:13:37"	""	""	""	""	"4.32"	""	""	""
"2024-01-23 01:14:36"	""	""	""	""	""	"5.10"	""	""
"2024-01-23 01:14:55"	""	""	"4.42"	""	""	""	""	""
"2024-01-23 01:16:06"	""	""	""	""	""	""	"4.86"	""
"2024-01-23 01:16:34"	""	""	""	""	""	""	""	"4.18"
"2024-01-23 01:17:05"	"7.11"	""	""	""	""	""	""	""
"2024-01-23 01:17:52"	""	"7.16"	""	""	""	""	""	""
"2024-01-23 01:17:55"	""	""	""	"1.98"	""	""	""	""
"2024-01-23 01:18:37"	""	""	""	""	"4.37"	""	""	""
"2024-01-23 01:19:36"	""	""	""	""	""	"4.93"	""	""
"2024-01-23 01:19:55"	""	""	"4.40"	""	""	""	""	""
"2024-01-23 01:21:06"	""	""	""	""	""	""	"4.86"	""
"2024-01-23 01:21:34"	""	""	""	""	""	""	""	"4.13"
"2024-01-23 01:22:05"	"7.11"	""	""	""	""	""	""	""
"2024-01-23 01:22:52"	""	"7.16"	""	""	""	""	""	""
"2024-01-23 01:22:55"	""	""	""	"1.98"	""	""	""	""
"2024-01-23 01:23:37"	""	""	""	""	"4.35"	""	""	""
"2024-01-23 01:24:36"	""	""	""	""	""	"5.05"	""	""
"2024-01-23 01:24:55"	""	""	"4.42"	""	""	""	""	""
"2024-01-23 01:26:06"	""	""	""	""	""	""	"4.84"	""
"2024-01-23 01:26:34"	""	""	""	""	""	""	""	"4.18"
"2024-01-23 01:27:05"	"7.11"	""	""	""	""	""	""	""
"2024-01-23 01:27:52"	""	"7.20"	""	""	""	""	""	""
"2024-01-23 01:27:55"	""	""	""	"1.98"	""	""	""	""
"2024-01-23 01:28:37"	""	""	""	""	"4.37"	""	""	""
"2024-01-23 01:29:36"	""	""	""	""	""	"5.05"	""	""
"2024-01-23 01:29:55"	""	""	"4.44"	""	""	""	""	""
"2024-01-23 01:31:06"	""	""	""	""	""	""	"4.76"	""
"2024-01-23 01:31:34"	""	""	""	""	""	""	""	"4.20"
"2024-01-23 01:32:05"	"7.11"	""	""	""	""	""	""	""
"2024-01-23 01:32:52"	""	"7.16"	""	""	""	""	""	""
"2024-01-23 01:32:55"	""	""	""	"1.98"	""	""	""	""
"2024-01-23 01:33:38"	""	""	""	""	"4.54"	""	""	""
"2024-01-23 01:34:36"	""	""	""	""	""	"5.03"	""	""
"2024-01-23 01:34:55"	""	""	"4.47"	""	""	""	""	""
"2024-01-23 01:36:06"	""	""	""	""	""	""	"4.86"	""
"2024-01-23 01:36:34"	""	""	""	""	""	""	""	"4.20"
"2024-01-23 01:37:05"	"7.11"	""	""	""	""	""	""	""
"2024-01-23 01:37:49"	""	"7.20"	""	""	""	""	""	""
"2024-01-23 01:37:52"	""	""	""	"1.98"	""	""	""	""
"2024-01-23 01:38:34"	""	""	""	""	"4.57"	""	""	""
"2024-01-23 01:39:33"	""	""	""	""	""	"5.05"	""	""
"2024-01-23 01:39:52"	""	""	"4.49"	""	""	""	""	""
"2024-01-23 01:41:03"	""	""	""	""	""	""	"4.86"	""
"2024-01-23 01:41:31"	""	""	""	""	""	""	""	"4.22"
"2024-01-23 01:42:02"	"7.16"	""	""	""	""	""	""	""
"2024-01-23 01:42:49"	""	"7.20"	""	""	""	""	""	""
"2024-01-23 01:42:52"	""	""	""	"1.98"	""	""	""	""
"2024-01-23 01:43:34"	""	""	""	""	"4.64"	""	""	""
"2024-01-23 01:44:33"	""	""	""	""	""	"4.98"	""	""
"2024-01-23 01:44:52"	""	""	"4.49"	""	""	""	""	""
"2024-01-23 01:46:03"	""	""	""	""	""	""	"4.84"	""
"2024-01-23 01:46:31"	""	""	""	""	""	""	""	"4.20"
"2024-01-23 01:47:02"	"7.11"	""	""	""	""	""	""	""
"2024-01-23 01:47:49"	""	"7.25"	""	""	""	""	""	""
"2024-01-23 01:47:52"	""	""	""	"1.98"	""	""	""	""
"2024-01-23 01:48:34"	""	""	""	""	"4.86"	""	""	""
"2024-01-23 01:49:33"	""	""	""	""	""	"4.98"	""	""
"2024-01-23 01:49:52"	""	""	"4.49"	""	""	""	""	""
"2024-01-23 01:51:03"	""	""	""	""	""	""	"4.86"	""
"2024-01-23 01:51:31"	""	""	""	""	""	""	""	"4.18"
