"Timestamp  in Local time"	"Soil Moisture ID: 2662[%VWC] @2359-1 MS:Sensor is not configured"	"Soil Moisture ID: 2665[%VWC] @2360-1 MS:Sensor is not configured"	"Soil Moisture ID: 2663[%VWC] @2361-1 MS:Sensor is not configured"	"Soil Moisture ID: 2658[%VWC] @2363-1 MS:Sensor is not configured"	"Soil Moisture ID: 2647[%VWC] @2364-1 MS:Sensor is not configured"	"Soil Moisture ID: 2649[%VWC] @2366-1 MS:Sensor is not configured"	"Soil Moisture ID: 2648[%VWC] @2367-3 MS:Sensor is not configured"	"Soil Moisture ID: 2654[%VWC] @2369-1 MS:Sensor is not configured"	"Soil Moisture ID: 2656[%VWC] @2370-3 MS:Sensor is not configured"	"Soil Moisture ID: 2653[%VWC] @2371-1 MS:Sensor is not configured"	"Soil Moisture ID: 2645[%VWC] @2373-3 MS:Sensor is not configured"	"Soil Moisture ID: 2644[%VWC] @2374-1 MS:Sensor is not configured"	"Soil Moisture ID: 2661[%VWC] @2375-1 MS:Sensor is not configured"	"Soil Moisture ID: 2666[%VWC] @2376-1 MS:Sensor is not configured"	"Soil Moisture ID: 2655[%VWC] @2379-1 MS:Sensor is not configured"	"Soil Moisture ID: 2650[%VWC] @2380-1 MS:Sensor is not configured"
"2023-12-18 22:46:15"	""	""	""	""	""	""	""	""	""	""	"3.64"	""	""	""	""	""
"2023-12-18 22:46:18"	"8.45"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:46:39"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12.53"	""
"2023-12-18 22:46:56"	""	""	""	"4.35"	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:47:04"	""	""	""	""	""	""	""	""	""	"3.59"	""	""	""	""	""	""
"2023-12-18 22:47:21"	""	""	"4.74"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:47:23"	""	""	""	""	""	""	""	""	"6.81"	""	""	""	""	""	""	""
"2023-12-18 22:47:31"	""	""	""	""	""	"5.69"	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:48:21"	""	""	""	""	""	""	""	"6.13"	""	""	""	""	""	""	""	""
"2023-12-18 22:49:18"	""	""	""	""	""	""	"7.30"	""	""	""	""	""	""	""	""	""
"2023-12-18 22:49:20"	""	""	""	""	""	""	""	""	""	""	""	"6.13"	""	""	""	""
"2023-12-18 22:49:51"	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.76"	""	""
"2023-12-18 22:50:13"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.42"
"2023-12-18 22:50:31"	""	""	""	""	""	""	""	""	""	""	""	""	"3.69"	""	""	""
"2023-12-18 22:51:02"	""	"5.64"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:51:15"	""	""	""	""	""	""	""	""	""	""	"3.59"	""	""	""	""	""
"2023-12-18 22:51:18"	"8.45"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:51:39"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12.60"	""
"2023-12-18 22:51:56"	""	""	""	"4.35"	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:52:04"	""	""	""	""	""	""	""	""	""	"3.59"	""	""	""	""	""	""
"2023-12-18 22:52:21"	""	""	"4.76"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:52:23"	""	""	""	""	""	""	""	""	"6.81"	""	""	""	""	""	""	""
"2023-12-18 22:52:31"	""	""	""	""	""	"5.59"	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:53:21"	""	""	""	""	""	""	""	"6.13"	""	""	""	""	""	""	""	""
"2023-12-18 22:54:18"	""	""	""	""	""	""	"7.45"	""	""	""	""	""	""	""	""	""
"2023-12-18 22:54:20"	""	""	""	""	""	""	""	""	""	""	""	"6.13"	""	""	""	""
"2023-12-18 22:54:51"	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.71"	""	""
"2023-12-18 22:55:13"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.45"
"2023-12-18 22:55:31"	""	""	""	""	""	""	""	""	""	""	""	""	"3.71"	""	""	""
